# peacockdb cost-model calibration record. One row per timed region — per
# (node, output partition), not per node: the partitioned branches time each partition
# separately, and a hash repartition bills its shared concat+scatter prologue to p0.
# The partition is not a column: a node's regions are written consecutively, p0 first.
# A benchmark executes its plan several times and writes EVERY measured execution, in
#   the order they ran; the .benchmark.txt beside it reports one chosen run instead. So
#   the same (query, label, node_seq) recurs, and a repeat of the root's node_seq is
#   where one execution's rows end. Spread across those repeats is data, not noise.
# ONE FILE IS ONE RUN. The `# run:` lines below hold what is constant across it, and
#   each of them changes what the microseconds MEAN — so appending a run that disagrees
#   with them is refused rather than merged.
# source = which engine produced the row. peacockdb pays a host prologue that bare cuDF
#   has no analogue for; that difference is what const_peacock is fitted to, so rows
#   from the two sources are not interchangeable.
# node_type = the plan node's name. Its cost CATEGORY is deliberately not a column: it
#   is a lookup in cost_model.conf, which changes on its own, and a column would freeze
#   the taxonomy as it stood when the rows were written. The writer still refuses to
#   emit a node type the taxonomy does not bin.
# peacock_host_us = host time before the region's first device touch.
# cudf_host_us = host time from that touch to the end of the region. Under
#   timing_mode=sync it CONTAINS the device execution and device_us is 0; under events
#   it does not. Not launch cost in either mode — cuDF and rmm synchronize internally.
# device_us = between the region's CUDA events. events mode only.
# wall_us = peacock_host_us + cudf_host_us, the host side of the region.
# cuda_bytes = the bytes this region's category is charged for; the regressor. Equal to
#   out_bytes on the peacockdb source, the mapped call's bytes on the bare-cuDF one.
# in_rows/in_bytes = summed over ALL children, unlike the .cpu.txt golden, which
#   renders the first child's.
# hbm_bytes is NOT here: it comes from Nsight and joins on (query, node_seq).
# run: timing_mode=events
# run: build_profile=benchmarks opt-level=3
# run: allocator=rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
source	dataset	sf	query	label	node_seq	node_type	in_rows	in_bytes	out_rows	out_bytes	cuda_bytes	peacock_host_us	cudf_host_us	device_us	wall_us
peacockdb	tpch	40	q7	full_table-tp1-full	22	GpuHashJoinExec	5842250	298694987	233456	13452910	13452910	0	2524	2523	2524
peacockdb	tpch	40	q7	full_table-tp1-full	2	GpuCoalesceBatchesExec	2	35	2	35	35	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	1	GpuFilterExec	25	389	2	35	35	1	519	518	520
peacockdb	tpch	40	q7	full_table-tp1-full	0	GpuScanExec	0	0	25	389	389	2	832	827	834
peacockdb	tpch	40	q7	full_table-tp1-full	21	GpuProjectExec	5842248	298694952	5842248	298694952	298694952	0	286	286	286
peacockdb	tpch	40	q7	full_table-tp1-full	20	GpuCoalesceBatchesExec	5842248	298694952	5842248	298694952	298694952	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	19	GpuHashJoinExec	72912781	3253732801	5842248	298694952	298694952	1	17176	10636	17177
peacockdb	tpch	40	q7	full_table-tp1-full	5	GpuCoalesceBatchesExec	2	35	2	35	35	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	4	GpuFilterExec	25	389	2	35	35	0	463	462	463
peacockdb	tpch	40	q7	full_table-tp1-full	3	GpuScanExec	0	0	25	389	389	1	751	750	752
peacockdb	tpch	40	q7	full_table-tp1-full	18	GpuProjectExec	72912779	3253732766	72912779	3253732766	3253732766	0	58	2048	58
peacockdb	tpch	40	q7	full_table-tp1-full	17	GpuCoalesceBatchesExec	72912779	3253732766	72912779	3253732766	3253732766	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	16	GpuHashJoinExec	78912779	3618883882	72912779	3253732766	3253732766	0	32525	32192	32525
peacockdb	tpch	40	q7	full_table-tp1-full	6	GpuScanExec	0	0	6000000	73500000	73500000	1	36469	36468	36470
peacockdb	tpch	40	q7	full_table-tp1-full	15	GpuCoalesceBatchesExec	72912779	3545383882	72912779	3545383882	3545383882	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	14	GpuHashJoinExec	132912779	4520383882	72912779	3545383882	3545383882	1	30987	36019	30988
peacockdb	tpch	40	q7	full_table-tp1-full	12	GpuCoalesceBatchesExec	72912779	3545383882	72912779	3545383882	3545383882	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	11	GpuHashJoinExec	73312779	3841934998	72912779	3545383882	3545383882	1	20522	25560	20523
peacockdb	tpch	40	q7	full_table-tp1-full	7	GpuScanExec	0	0	400000	4900000	4900000	1	31664	31662	31665
peacockdb	tpch	40	q7	full_table-tp1-full	10	GpuCoalesceBatchesExec	72912779	3837034998	72912779	3837034998	3837034998	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	9	GpuFilterExec	72990720	3841136640	72912779	3837034998	3837034998	17	5451	5450	5468
peacockdb	tpch	40	q7	full_table-tp1-full	8	GpuScanExec	0	0	72990720	3841136640	3841136640	9	229736	229735	229745
peacockdb	tpch	40	q7	full_table-tp1-full	13	GpuScanExec	0	0	60000000	975000000	975000000	1	63298	58264	63299
peacockdb	tpch	40	q7	full_table-tp1-full	27	GpuSortExec	4	176	4	176	176	1	375	374	376
peacockdb	tpch	40	q7	full_table-tp1-full	26	GpuProjectExec	4	176	4	176	176	0	114	113	114
peacockdb	tpch	40	q7	full_table-tp1-full	25	GpuAggregateExec	233456	9688432	4	176	176	2	2855	2854	2857
peacockdb	tpch	40	q7	full_table-tp1-full	24	GpuProjectExec	233456	13452910	233456	9688432	9688432	0	320	319	320
peacockdb	tpch	40	q7	full_table-tp1-full	23	GpuCoalesceBatchesExec	233456	13452910	233456	13452910	13452910	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	22	GpuHashJoinExec	5842250	298694987	233456	13452910	13452910	1	2525	2524	2526
peacockdb	tpch	40	q7	full_table-tp1-full	2	GpuCoalesceBatchesExec	2	35	2	35	35	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	1	GpuFilterExec	25	389	2	35	35	1	497	496	498
peacockdb	tpch	40	q7	full_table-tp1-full	0	GpuScanExec	0	0	25	389	389	2	849	843	851
peacockdb	tpch	40	q7	full_table-tp1-full	21	GpuProjectExec	5842248	298694952	5842248	298694952	298694952	0	287	286	287
peacockdb	tpch	40	q7	full_table-tp1-full	20	GpuCoalesceBatchesExec	5842248	298694952	5842248	298694952	298694952	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	19	GpuHashJoinExec	72912781	3253732801	5842248	298694952	298694952	1	17181	10649	17182
peacockdb	tpch	40	q7	full_table-tp1-full	5	GpuCoalesceBatchesExec	2	35	2	35	35	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	4	GpuFilterExec	25	389	2	35	35	1	471	470	472
peacockdb	tpch	40	q7	full_table-tp1-full	3	GpuScanExec	0	0	25	389	389	1	743	742	744
peacockdb	tpch	40	q7	full_table-tp1-full	18	GpuProjectExec	72912779	3253732766	72912779	3253732766	3253732766	0	55	2048	55
peacockdb	tpch	40	q7	full_table-tp1-full	17	GpuCoalesceBatchesExec	72912779	3253732766	72912779	3253732766	3253732766	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	16	GpuHashJoinExec	78912779	3618883882	72912779	3253732766	3253732766	0	32555	32202	32555
peacockdb	tpch	40	q7	full_table-tp1-full	6	GpuScanExec	0	0	6000000	73500000	73500000	1	36493	36492	36494
peacockdb	tpch	40	q7	full_table-tp1-full	15	GpuCoalesceBatchesExec	72912779	3545383882	72912779	3545383882	3545383882	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	14	GpuHashJoinExec	132912779	4520383882	72912779	3545383882	3545383882	1	30990	36028	30991
peacockdb	tpch	40	q7	full_table-tp1-full	12	GpuCoalesceBatchesExec	72912779	3545383882	72912779	3545383882	3545383882	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	11	GpuHashJoinExec	73312779	3841934998	72912779	3545383882	3545383882	1	20550	25577	20551
peacockdb	tpch	40	q7	full_table-tp1-full	7	GpuScanExec	0	0	400000	4900000	4900000	1	31584	31583	31585
peacockdb	tpch	40	q7	full_table-tp1-full	10	GpuCoalesceBatchesExec	72912779	3837034998	72912779	3837034998	3837034998	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	9	GpuFilterExec	72990720	3841136640	72912779	3837034998	3837034998	16	5453	5451	5469
peacockdb	tpch	40	q7	full_table-tp1-full	8	GpuScanExec	0	0	72990720	3841136640	3841136640	9	229591	229590	229600
peacockdb	tpch	40	q7	full_table-tp1-full	13	GpuScanExec	0	0	60000000	975000000	975000000	2	62931	57909	62933
peacockdb	tpch	40	q7	full_table-tp1-full	27	GpuSortExec	4	176	4	176	176	1	383	381	384
peacockdb	tpch	40	q7	full_table-tp1-full	26	GpuProjectExec	4	176	4	176	176	0	123	122	123
peacockdb	tpch	40	q7	full_table-tp1-full	25	GpuAggregateExec	233456	9688432	4	176	176	2	2904	2903	2906
peacockdb	tpch	40	q7	full_table-tp1-full	24	GpuProjectExec	233456	13452910	233456	9688432	9688432	0	318	317	318
peacockdb	tpch	40	q7	full_table-tp1-full	23	GpuCoalesceBatchesExec	233456	13452910	233456	13452910	13452910	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	22	GpuHashJoinExec	5842250	298694987	233456	13452910	13452910	1	2535	2534	2536
peacockdb	tpch	40	q7	full_table-tp1-full	2	GpuCoalesceBatchesExec	2	35	2	35	35	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	1	GpuFilterExec	25	389	2	35	35	1	492	491	493
peacockdb	tpch	40	q7	full_table-tp1-full	0	GpuScanExec	0	0	25	389	389	2	848	842	850
peacockdb	tpch	40	q7	full_table-tp1-full	21	GpuProjectExec	5842248	298694952	5842248	298694952	298694952	0	287	286	287
peacockdb	tpch	40	q7	full_table-tp1-full	20	GpuCoalesceBatchesExec	5842248	298694952	5842248	298694952	298694952	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	19	GpuHashJoinExec	72912781	3253732801	5842248	298694952	298694952	1	17184	10651	17185
peacockdb	tpch	40	q7	full_table-tp1-full	5	GpuCoalesceBatchesExec	2	35	2	35	35	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	4	GpuFilterExec	25	389	2	35	35	0	469	468	469
peacockdb	tpch	40	q7	full_table-tp1-full	3	GpuScanExec	0	0	25	389	389	1	724	723	725
peacockdb	tpch	40	q7	full_table-tp1-full	18	GpuProjectExec	72912779	3253732766	72912779	3253732766	3253732766	0	57	2043	57
peacockdb	tpch	40	q7	full_table-tp1-full	17	GpuCoalesceBatchesExec	72912779	3253732766	72912779	3253732766	3253732766	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	16	GpuHashJoinExec	78912779	3618883882	72912779	3253732766	3253732766	0	32527	32191	32527
peacockdb	tpch	40	q7	full_table-tp1-full	6	GpuScanExec	0	0	6000000	73500000	73500000	1	36408	36407	36409
peacockdb	tpch	40	q7	full_table-tp1-full	15	GpuCoalesceBatchesExec	72912779	3545383882	72912779	3545383882	3545383882	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	14	GpuHashJoinExec	132912779	4520383882	72912779	3545383882	3545383882	1	30998	36027	30999
peacockdb	tpch	40	q7	full_table-tp1-full	12	GpuCoalesceBatchesExec	72912779	3545383882	72912779	3545383882	3545383882	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	11	GpuHashJoinExec	73312779	3841934998	72912779	3545383882	3545383882	1	20536	25566	20537
peacockdb	tpch	40	q7	full_table-tp1-full	7	GpuScanExec	0	0	400000	4900000	4900000	1	31463	31461	31464
peacockdb	tpch	40	q7	full_table-tp1-full	10	GpuCoalesceBatchesExec	72912779	3837034998	72912779	3837034998	3837034998	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	9	GpuFilterExec	72990720	3841136640	72912779	3837034998	3837034998	18	5454	5452	5472
peacockdb	tpch	40	q7	full_table-tp1-full	8	GpuScanExec	0	0	72990720	3841136640	3841136640	10	229986	229985	229996
peacockdb	tpch	40	q7	full_table-tp1-full	13	GpuScanExec	0	0	60000000	975000000	975000000	1	63147	58122	63148
peacockdb	tpch	40	q7	full_table-tp1-full	27	GpuSortExec	4	176	4	176	176	1	377	376	378
peacockdb	tpch	40	q7	full_table-tp1-full	26	GpuProjectExec	4	176	4	176	176	0	113	113	113
peacockdb	tpch	40	q7	full_table-tp1-full	25	GpuAggregateExec	233456	9688432	4	176	176	2	2827	2826	2829
peacockdb	tpch	40	q7	full_table-tp1-full	24	GpuProjectExec	233456	13452910	233456	9688432	9688432	0	321	320	321
peacockdb	tpch	40	q7	full_table-tp1-full	23	GpuCoalesceBatchesExec	233456	13452910	233456	13452910	13452910	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	22	GpuHashJoinExec	5842250	298694987	233456	13452910	13452910	1	2536	2535	2537
peacockdb	tpch	40	q7	full_table-tp1-full	2	GpuCoalesceBatchesExec	2	35	2	35	35	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	1	GpuFilterExec	25	389	2	35	35	1	518	517	519
peacockdb	tpch	40	q7	full_table-tp1-full	0	GpuScanExec	0	0	25	389	389	3	870	864	873
peacockdb	tpch	40	q7	full_table-tp1-full	21	GpuProjectExec	5842248	298694952	5842248	298694952	298694952	0	289	288	289
peacockdb	tpch	40	q7	full_table-tp1-full	20	GpuCoalesceBatchesExec	5842248	298694952	5842248	298694952	298694952	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	19	GpuHashJoinExec	72912781	3253732801	5842248	298694952	298694952	1	17179	10642	17180
peacockdb	tpch	40	q7	full_table-tp1-full	5	GpuCoalesceBatchesExec	2	35	2	35	35	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	4	GpuFilterExec	25	389	2	35	35	0	475	475	475
peacockdb	tpch	40	q7	full_table-tp1-full	3	GpuScanExec	0	0	25	389	389	1	743	742	744
peacockdb	tpch	40	q7	full_table-tp1-full	18	GpuProjectExec	72912779	3253732766	72912779	3253732766	3253732766	0	60	2046	60
peacockdb	tpch	40	q7	full_table-tp1-full	17	GpuCoalesceBatchesExec	72912779	3253732766	72912779	3253732766	3253732766	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	16	GpuHashJoinExec	78912779	3618883882	72912779	3253732766	3253732766	0	32527	32200	32527
peacockdb	tpch	40	q7	full_table-tp1-full	6	GpuScanExec	0	0	6000000	73500000	73500000	1	36469	36468	36470
peacockdb	tpch	40	q7	full_table-tp1-full	15	GpuCoalesceBatchesExec	72912779	3545383882	72912779	3545383882	3545383882	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	14	GpuHashJoinExec	132912779	4520383882	72912779	3545383882	3545383882	1	30998	36023	30999
peacockdb	tpch	40	q7	full_table-tp1-full	12	GpuCoalesceBatchesExec	72912779	3545383882	72912779	3545383882	3545383882	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	11	GpuHashJoinExec	73312779	3841934998	72912779	3545383882	3545383882	1	20526	25567	20527
peacockdb	tpch	40	q7	full_table-tp1-full	7	GpuScanExec	0	0	400000	4900000	4900000	1	31470	31468	31471
peacockdb	tpch	40	q7	full_table-tp1-full	10	GpuCoalesceBatchesExec	72912779	3837034998	72912779	3837034998	3837034998	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	9	GpuFilterExec	72990720	3841136640	72912779	3837034998	3837034998	16	5452	5451	5468
peacockdb	tpch	40	q7	full_table-tp1-full	8	GpuScanExec	0	0	72990720	3841136640	3841136640	10	229435	229434	229445
peacockdb	tpch	40	q7	full_table-tp1-full	13	GpuScanExec	0	0	60000000	975000000	975000000	1	64923	59886	64924
peacockdb	tpch	40	q7	full_table-tp1-full	27	GpuSortExec	4	176	4	176	176	1	380	378	381
peacockdb	tpch	40	q7	full_table-tp1-full	26	GpuProjectExec	4	176	4	176	176	0	122	122	122
peacockdb	tpch	40	q7	full_table-tp1-full	25	GpuAggregateExec	233456	9688432	4	176	176	2	2848	2847	2850
peacockdb	tpch	40	q7	full_table-tp1-full	24	GpuProjectExec	233456	13452910	233456	9688432	9688432	0	329	327	329
peacockdb	tpch	40	q7	full_table-tp1-full	23	GpuCoalesceBatchesExec	233456	13452910	233456	13452910	13452910	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	22	GpuHashJoinExec	5842250	298694987	233456	13452910	13452910	0	2695	2694	2695
peacockdb	tpch	40	q7	full_table-tp1-full	2	GpuCoalesceBatchesExec	2	35	2	35	35	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	1	GpuFilterExec	25	389	2	35	35	1	495	493	496
peacockdb	tpch	40	q7	full_table-tp1-full	0	GpuScanExec	0	0	25	389	389	2	844	838	846
peacockdb	tpch	40	q7	full_table-tp1-full	21	GpuProjectExec	5842248	298694952	5842248	298694952	298694952	0	285	284	285
peacockdb	tpch	40	q7	full_table-tp1-full	20	GpuCoalesceBatchesExec	5842248	298694952	5842248	298694952	298694952	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	19	GpuHashJoinExec	72912781	3253732801	5842248	298694952	298694952	1	17169	10637	17170
peacockdb	tpch	40	q7	full_table-tp1-full	5	GpuCoalesceBatchesExec	2	35	2	35	35	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	4	GpuFilterExec	25	389	2	35	35	1	476	475	477
peacockdb	tpch	40	q7	full_table-tp1-full	3	GpuScanExec	0	0	25	389	389	1	740	739	741
peacockdb	tpch	40	q7	full_table-tp1-full	18	GpuProjectExec	72912779	3253732766	72912779	3253732766	3253732766	0	60	2048	60
peacockdb	tpch	40	q7	full_table-tp1-full	17	GpuCoalesceBatchesExec	72912779	3253732766	72912779	3253732766	3253732766	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	16	GpuHashJoinExec	78912779	3618883882	72912779	3253732766	3253732766	0	32544	32196	32544
peacockdb	tpch	40	q7	full_table-tp1-full	6	GpuScanExec	0	0	6000000	73500000	73500000	1	36672	36671	36673
peacockdb	tpch	40	q7	full_table-tp1-full	15	GpuCoalesceBatchesExec	72912779	3545383882	72912779	3545383882	3545383882	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	14	GpuHashJoinExec	132912779	4520383882	72912779	3545383882	3545383882	1	30991	36032	30992
peacockdb	tpch	40	q7	full_table-tp1-full	12	GpuCoalesceBatchesExec	72912779	3545383882	72912779	3545383882	3545383882	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	11	GpuHashJoinExec	73312779	3841934998	72912779	3545383882	3545383882	1	20532	25566	20533
peacockdb	tpch	40	q7	full_table-tp1-full	7	GpuScanExec	0	0	400000	4900000	4900000	2	31634	31632	31636
peacockdb	tpch	40	q7	full_table-tp1-full	10	GpuCoalesceBatchesExec	72912779	3837034998	72912779	3837034998	3837034998	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	9	GpuFilterExec	72990720	3841136640	72912779	3837034998	3837034998	16	5455	5454	5471
peacockdb	tpch	40	q7	full_table-tp1-full	8	GpuScanExec	0	0	72990720	3841136640	3841136640	10	229238	229237	229248
peacockdb	tpch	40	q7	full_table-tp1-full	13	GpuScanExec	0	0	60000000	975000000	975000000	1	63549	58520	63550
peacockdb	tpch	40	q7	full_table-tp1-full	27	GpuSortExec	4	176	4	176	176	1	372	371	373
peacockdb	tpch	40	q7	full_table-tp1-full	26	GpuProjectExec	4	176	4	176	176	0	117	116	117
peacockdb	tpch	40	q7	full_table-tp1-full	25	GpuAggregateExec	233456	9688432	4	176	176	2	2857	2856	2859
peacockdb	tpch	40	q7	full_table-tp1-full	24	GpuProjectExec	233456	13452910	233456	9688432	9688432	0	329	328	329
peacockdb	tpch	40	q7	full_table-tp1-full	23	GpuCoalesceBatchesExec	233456	13452910	233456	13452910	13452910	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	22	GpuHashJoinExec	5842250	298694987	233456	13452910	13452910	1	2568	2566	2569
peacockdb	tpch	40	q7	full_table-tp1-full	2	GpuCoalesceBatchesExec	2	35	2	35	35	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	1	GpuFilterExec	25	389	2	35	35	1	498	497	499
peacockdb	tpch	40	q7	full_table-tp1-full	0	GpuScanExec	0	0	25	389	389	2	829	823	831
peacockdb	tpch	40	q7	full_table-tp1-full	21	GpuProjectExec	5842248	298694952	5842248	298694952	298694952	0	286	286	286
peacockdb	tpch	40	q7	full_table-tp1-full	20	GpuCoalesceBatchesExec	5842248	298694952	5842248	298694952	298694952	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	19	GpuHashJoinExec	72912781	3253732801	5842248	298694952	298694952	1	17178	10644	17179
peacockdb	tpch	40	q7	full_table-tp1-full	5	GpuCoalesceBatchesExec	2	35	2	35	35	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	4	GpuFilterExec	25	389	2	35	35	0	483	482	483
peacockdb	tpch	40	q7	full_table-tp1-full	3	GpuScanExec	0	0	25	389	389	1	734	733	735
peacockdb	tpch	40	q7	full_table-tp1-full	18	GpuProjectExec	72912779	3253732766	72912779	3253732766	3253732766	0	59	2045	59
peacockdb	tpch	40	q7	full_table-tp1-full	17	GpuCoalesceBatchesExec	72912779	3253732766	72912779	3253732766	3253732766	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	16	GpuHashJoinExec	78912779	3618883882	72912779	3253732766	3253732766	1	32511	32187	32512
peacockdb	tpch	40	q7	full_table-tp1-full	6	GpuScanExec	0	0	6000000	73500000	73500000	1	36564	36563	36565
peacockdb	tpch	40	q7	full_table-tp1-full	15	GpuCoalesceBatchesExec	72912779	3545383882	72912779	3545383882	3545383882	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	14	GpuHashJoinExec	132912779	4520383882	72912779	3545383882	3545383882	1	30978	35998	30979
peacockdb	tpch	40	q7	full_table-tp1-full	12	GpuCoalesceBatchesExec	72912779	3545383882	72912779	3545383882	3545383882	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	11	GpuHashJoinExec	73312779	3841934998	72912779	3545383882	3545383882	1	20525	25559	20526
peacockdb	tpch	40	q7	full_table-tp1-full	7	GpuScanExec	0	0	400000	4900000	4900000	1	31538	31536	31539
peacockdb	tpch	40	q7	full_table-tp1-full	10	GpuCoalesceBatchesExec	72912779	3837034998	72912779	3837034998	3837034998	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	9	GpuFilterExec	72990720	3841136640	72912779	3837034998	3837034998	16	5447	5447	5463
peacockdb	tpch	40	q7	full_table-tp1-full	8	GpuScanExec	0	0	72990720	3841136640	3841136640	14	229459	229457	229473
peacockdb	tpch	40	q7	full_table-tp1-full	13	GpuScanExec	0	0	60000000	975000000	975000000	1	62914	57885	62915
peacockdb	tpch	40	q7	full_table-tp1-full	27	GpuSortExec	4	176	4	176	176	1	373	372	374
peacockdb	tpch	40	q7	full_table-tp1-full	26	GpuProjectExec	4	176	4	176	176	0	118	117	118
peacockdb	tpch	40	q7	full_table-tp1-full	25	GpuAggregateExec	233456	9688432	4	176	176	2	2843	2842	2845
peacockdb	tpch	40	q7	full_table-tp1-full	24	GpuProjectExec	233456	13452910	233456	9688432	9688432	0	319	318	319
peacockdb	tpch	40	q7	full_table-tp1-full	23	GpuCoalesceBatchesExec	233456	13452910	233456	13452910	13452910	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	22	GpuHashJoinExec	5842250	298694987	233456	13452910	13452910	1	2518	2517	2519
peacockdb	tpch	40	q7	full_table-tp1-full	2	GpuCoalesceBatchesExec	2	35	2	35	35	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	1	GpuFilterExec	25	389	2	35	35	1	508	507	509
peacockdb	tpch	40	q7	full_table-tp1-full	0	GpuScanExec	0	0	25	389	389	2	837	831	839
peacockdb	tpch	40	q7	full_table-tp1-full	21	GpuProjectExec	5842248	298694952	5842248	298694952	298694952	0	294	293	294
peacockdb	tpch	40	q7	full_table-tp1-full	20	GpuCoalesceBatchesExec	5842248	298694952	5842248	298694952	298694952	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	19	GpuHashJoinExec	72912781	3253732801	5842248	298694952	298694952	1	17167	10652	17168
peacockdb	tpch	40	q7	full_table-tp1-full	5	GpuCoalesceBatchesExec	2	35	2	35	35	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	4	GpuFilterExec	25	389	2	35	35	0	476	476	476
peacockdb	tpch	40	q7	full_table-tp1-full	3	GpuScanExec	0	0	25	389	389	1	755	754	756
peacockdb	tpch	40	q7	full_table-tp1-full	18	GpuProjectExec	72912779	3253732766	72912779	3253732766	3253732766	0	63	2045	63
peacockdb	tpch	40	q7	full_table-tp1-full	17	GpuCoalesceBatchesExec	72912779	3253732766	72912779	3253732766	3253732766	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	16	GpuHashJoinExec	78912779	3618883882	72912779	3253732766	3253732766	0	32532	32181	32532
peacockdb	tpch	40	q7	full_table-tp1-full	6	GpuScanExec	0	0	6000000	73500000	73500000	1	36448	36446	36449
peacockdb	tpch	40	q7	full_table-tp1-full	15	GpuCoalesceBatchesExec	72912779	3545383882	72912779	3545383882	3545383882	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	14	GpuHashJoinExec	132912779	4520383882	72912779	3545383882	3545383882	1	30991	36023	30992
peacockdb	tpch	40	q7	full_table-tp1-full	12	GpuCoalesceBatchesExec	72912779	3545383882	72912779	3545383882	3545383882	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	11	GpuHashJoinExec	73312779	3841934998	72912779	3545383882	3545383882	1	20533	25553	20534
peacockdb	tpch	40	q7	full_table-tp1-full	7	GpuScanExec	0	0	400000	4900000	4900000	1	31452	31451	31453
peacockdb	tpch	40	q7	full_table-tp1-full	10	GpuCoalesceBatchesExec	72912779	3837034998	72912779	3837034998	3837034998	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	9	GpuFilterExec	72990720	3841136640	72912779	3837034998	3837034998	16	5451	5450	5467
peacockdb	tpch	40	q7	full_table-tp1-full	8	GpuScanExec	0	0	72990720	3841136640	3841136640	9	228635	228634	228644
peacockdb	tpch	40	q7	full_table-tp1-full	13	GpuScanExec	0	0	60000000	975000000	975000000	1	62843	57829	62844
peacockdb	tpch	40	q7	full_table-tp1-full	27	GpuSortExec	4	176	4	176	176	1	377	375	378
peacockdb	tpch	40	q7	full_table-tp1-full	26	GpuProjectExec	4	176	4	176	176	0	119	118	119
peacockdb	tpch	40	q7	full_table-tp1-full	25	GpuAggregateExec	233456	9688432	4	176	176	2	2853	2853	2855
peacockdb	tpch	40	q7	full_table-tp1-full	24	GpuProjectExec	233456	13452910	233456	9688432	9688432	0	336	335	336
peacockdb	tpch	40	q7	full_table-tp1-full	23	GpuCoalesceBatchesExec	233456	13452910	233456	13452910	13452910	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	22	GpuHashJoinExec	5842250	298694987	233456	13452910	13452910	0	2538	2537	2538
peacockdb	tpch	40	q7	full_table-tp1-full	2	GpuCoalesceBatchesExec	2	35	2	35	35	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	1	GpuFilterExec	25	389	2	35	35	1	501	500	502
peacockdb	tpch	40	q7	full_table-tp1-full	0	GpuScanExec	0	0	25	389	389	2	846	840	848
peacockdb	tpch	40	q7	full_table-tp1-full	21	GpuProjectExec	5842248	298694952	5842248	298694952	298694952	0	290	289	290
peacockdb	tpch	40	q7	full_table-tp1-full	20	GpuCoalesceBatchesExec	5842248	298694952	5842248	298694952	298694952	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	19	GpuHashJoinExec	72912781	3253732801	5842248	298694952	298694952	1	17170	10645	17171
